what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.core.cxx",1374171493601
started,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.ui.cxx",1374171493602
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1374171493835
started,bundle,org.eclipse.cdt.core.tests,5.2.1.201102110609,"org.eclipse.cdt.core.tests",1374171493921
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1374171493922
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1374171493922
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1374171493967
started,bundle,org.eclipse.cdt.scripting,1.0.0.201102110609,"org.eclipse.cdt.scripting",1374171493968
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1374171494006
started,bundle,org.eclipse.cdt.ui.tests,5.1.1.201102110609,"org.eclipse.cdt.ui.tests",1374171494340
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1374171494341
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1374171494341
os,sysinfo,,,"macosx",1374171494346
arch,sysinfo,,,"x86_64",1374171494346
ws,sysinfo,,,"cocoa",1374171494346
locale,sysinfo,,,"en_US",1374171494346
processors,sysinfo,,,"4",1374171494346
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1374171494346
java.runtime.version,sysinfo,,,"1.6.0_51-b11-456-11M4508",1374171494346
java.specification.name,sysinfo,,,"Java Platform API Specification",1374171494346
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1374171494346
java.specification.version,sysinfo,,,"1.6",1374171494346
java.vendor,sysinfo,,,"Apple Inc.",1374171494346
java.version,sysinfo,,,"1.6.0_51",1374171494346
java.vm.info,sysinfo,,,"mixed mode",1374171494346
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1374171494346
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1374171494346
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1374171494346
java.vm.specification.version,sysinfo,,,"1.0",1374171494346
java.vm.vendor,sysinfo,,,"Apple Inc.",1374171494346
java.vm.version,sysinfo,,,"20.51-b01-456",1374171494346
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1374171495434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374171530519
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1374171538145
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1374171538242
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1374171572166
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1374171577815
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1374171578290
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1374171578358
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1374171578538
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1374171578543
started,bundle,org.python.pydev.core,2.6.0.2012062818,"org.python.pydev.core",1374171579877
started,bundle,org.python.pydev.debug,2.6.0.2012062818,"org.python.pydev.debug",1374171579896
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1374171580000
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1374171580428
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1374171580434
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1374171580435
started,bundle,com.python.pydev.analysis,2.6.0.2012062818,"com.python.pydev.analysis",1374171580828
started,bundle,org.python.pydev,2.6.0.2012062818,"org.python.pydev",1374171581024
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1374171581116
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374171581395
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374171601173
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374171629568
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374171638901
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374171978002
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374172019907
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374172781031
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374172782570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374173193833
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374173197403
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374173432620
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374173434582
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374174660144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374174664541
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374420258677
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374420261405
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374594078700
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374594079299
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1374594085449
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1374594086437
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1374594086534
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1374594086650
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1374594086773
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1374594086796
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1374594086900
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1374594086900
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1374594086995
stopped,bundle,it.fbk.sra.ejade,0.9,"it.fbk.sra.ejade",1374594087060
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1374594087060
stopped,bundle,com.python.pydev.codecompletion,2.6.0.2012062818,"com.python.pydev.codecompletion",1374594087153
stopped,bundle,com.python.pydev.refactoring,2.6.0.2012062818,"com.python.pydev.refactoring",1374594087212
stopped,bundle,com.python.pydev.analysis,2.6.0.2012062818,"com.python.pydev.analysis",1374594087212
stopped,bundle,com.python.pydev.debug,2.6.0.2012062818,"com.python.pydev.debug",1374594087251
stopped,bundle,com.python.pydev.fastparser,2.6.0.2012062818,"com.python.pydev.fastparser",1374594087326
stopped,bundle,org.python.pydev.red_core,2.6.0.2012062818,"org.python.pydev.red_core",1374594087430
stopped,bundle,com.python.pydev,2.6.0.2012062818,"com.python.pydev",1374594087446
stopped,bundle,org.python.pydev.django,2.6.0.2012062818,"org.python.pydev.django",1374594087561
stopped,bundle,org.python.pydev.customizations,2.6.0.2012062818,"org.python.pydev.customizations",1374594087579
stopped,bundle,org.python.pydev.debug,2.6.0.2012062818,"org.python.pydev.debug",1374594087579
stopped,bundle,org.python.pydev.refactoring,2.6.0.2012062818,"org.python.pydev.refactoring",1374594087642
stopped,bundle,org.python.pydev,2.6.0.2012062818,"org.python.pydev",1374594087643
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1374594087643
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1374594087820
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1374937889461
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1374937889462
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1374937889463
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1374937889464
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1374937889464
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1374937889465
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1374937889466
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1374937889467
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1374937889467
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1374937889469
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1374937889470
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1374937889472
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1374937889472
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1374937889473
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1374937889476
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1374937889484
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1374937889491
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1374937889492
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1374937889493
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1374937889493
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1374937889494
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1374937889495
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1374937889496
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1374937889497
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1374937889498
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1374937889500
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1374937889502
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1374937889502
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1374937889504
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1374937889504
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1374937889505
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1374937889505
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1374937889506
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1374937889507
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1374937889560
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1374937889563
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1374937889566
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1374937889566
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1374937889570
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1374937889583
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1374937889584
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1374937889586
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1374937889587
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1374937889587
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1374937889587
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1374937889588
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1374937889588
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1374937889590
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1374937889595
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1374937889599
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1374937889600
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1374937889600
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1374937889602
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1374937889603
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1374937889604
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1374937889605
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1374937889617
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1374937889618
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1374937889619
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1374937889620
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1374937889620
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1374937889622
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1374937889622
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1374937889625
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1374937889625
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1374937889625
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1374937889626
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1374937889628
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1374937889638
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1374937889639
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1374937889639
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1374937889643
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1374937889644
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1374937889646
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1374937889648
started,bundle,org.eclipse.egit.core,0.9.3,"org.eclipse.egit.core",1374937889649
started,bundle,org.eclipse.egit.ui,0.9.3,"org.eclipse.egit.ui",1374937889652
started,bundle,org.eclipse.jgit,0.9.3,"org.eclipse.jgit",1374937889653
started,bundle,org.eclipse.cdt.codan.core,1.0.0.201102110609,"org.eclipse.cdt.codan.core",1374937889653
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.core.cxx",1374937889654
started,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.ui.cxx",1374937889655
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1374937889678
started,bundle,org.eclipse.cdt.core.tests,5.2.1.201102110609,"org.eclipse.cdt.core.tests",1374937889743
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1374937889744
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1374937889744
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1374937889776
started,bundle,org.eclipse.cdt.scripting,1.0.0.201102110609,"org.eclipse.cdt.scripting",1374937889777
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1374937889796
started,bundle,org.eclipse.cdt.ui.tests,5.1.1.201102110609,"org.eclipse.cdt.ui.tests",1374937889861
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1374937889861
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1374937889862
os,sysinfo,,,"macosx",1374937889865
arch,sysinfo,,,"x86_64",1374937889865
ws,sysinfo,,,"cocoa",1374937889865
locale,sysinfo,,,"en_US",1374937889865
processors,sysinfo,,,"4",1374937889865
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1374937889865
java.runtime.version,sysinfo,,,"1.6.0_51-b11-456-11M4508",1374937889865
java.specification.name,sysinfo,,,"Java Platform API Specification",1374937889865
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1374937889865
java.specification.version,sysinfo,,,"1.6",1374937889865
java.vendor,sysinfo,,,"Apple Inc.",1374937889865
java.version,sysinfo,,,"1.6.0_51",1374937889865
java.vm.info,sysinfo,,,"mixed mode",1374937889865
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1374937889865
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1374937889865
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1374937889865
java.vm.specification.version,sysinfo,,,"1.0",1374937889865
java.vm.vendor,sysinfo,,,"Apple Inc.",1374937889865
java.vm.version,sysinfo,,,"20.51-b01-456",1374937889865
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1374937891101
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374937891970
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374937903351
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374937905667
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1374937940227
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1374937953971
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1374937964269
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1374937964718
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1374937964785
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1374937964976
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1374937964982
started,bundle,org.python.pydev.core,2.6.0.2012062818,"org.python.pydev.core",1374937966305
